Unnamed: 0,ds,yhat,yhat_lower,yhat_upper,zipcode
299.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46031
300.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46032
301.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46032
302.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46032
303.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46032
304.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46032
305.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46032
306.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46032
307.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46032
308.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46032
309.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46032
310.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46032
311.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46032
312.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46033
313.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46033
314.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46033
315.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46033
316.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46033
317.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46033
318.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46033
319.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46033
320.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46033
321.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46033
322.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46033
323.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46033
324.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46034
325.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46034
326.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46034
327.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46034
328.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46034
329.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46034
330.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46034
331.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46034
332.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46034
333.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46034
334.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46034
335.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46034
336.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46037
337.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46037
338.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46037
339.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46037
340.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46037
341.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46037
342.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46037
343.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46037
344.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46037
345.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46037
346.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46037
347.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46037
348.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46038
349.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46038
350.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46038
351.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46038
352.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46038
353.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46038
354.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46038
355.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46038
356.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46038
357.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46038
358.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46038
359.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46038
360.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46040
361.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46040
362.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46040
363.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46040
364.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46040
365.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46040
366.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46040
367.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46040
368.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46040
369.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46040
370.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46040
371.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46040
372.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46041
373.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46041
374.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46041
375.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46041
376.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46041
377.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46041
378.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46041
379.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46041
380.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46041
381.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46041
382.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46041
383.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46041
384.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46044
385.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46044
386.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46044
387.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46044
388.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46044
389.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46044
390.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46044
391.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46044
392.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46044
393.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46044
394.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46044
395.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46044
396.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46048
397.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46048
398.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46048
399.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46048
400.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46048
401.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46048
402.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46048
403.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46048
404.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46048
405.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46048
406.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46048
407.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46048
408.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46050
409.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46050
410.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46050
411.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46050
412.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46050
413.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46050
414.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46050
415.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46050
416.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46050
417.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46050
418.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46050
419.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46050
420.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46051
421.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46051
422.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46051
423.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46051
424.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46051
425.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46051
426.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46051
427.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46051
428.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46051
429.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46051
430.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46051
431.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46051
432.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46052
433.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46052
434.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46052
435.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46052
436.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46052
437.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46052
438.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46052
439.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46052
440.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46052
441.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46052
442.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46052
443.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46052
444.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46055
445.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46055
446.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46055
447.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46055
448.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46055
449.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46055
450.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46055
451.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46055
452.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46055
453.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46055
454.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46055
455.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46055
456.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46056
457.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46056
458.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46056
459.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46056
460.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46056
461.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46056
462.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46056
463.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46056
464.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46056
465.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46056
466.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46056
467.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46056
468.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46058
469.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46058
470.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46058
471.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46058
472.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46058
473.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46058
474.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46058
475.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46058
476.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46058
477.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46058
478.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46058
479.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46058
480.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46060
481.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46060
482.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46060
483.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46060
484.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46060
485.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46060
486.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46060
487.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46060
488.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46060
489.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46060
490.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46060
491.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46060
492.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46062
493.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46062
494.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46062
495.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46062
496.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46062
497.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46062
498.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46062
499.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46062
500.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46062
501.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46062
502.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46062
503.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46062
504.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46064
505.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46064
506.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46064
507.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46064
508.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46064
509.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46064
510.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46064
511.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46064
512.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46064
513.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46064
514.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46064
515.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46064
516.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46065
517.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46065
518.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46065
519.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46065
520.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46065
521.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46065
522.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46065
523.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46065
524.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46065
525.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46065
526.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46065
527.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46065
528.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46069
529.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46069
530.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46069
531.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46069
532.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46069
533.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46069
534.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46069
535.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46069
536.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46069
537.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46069
538.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46069
539.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46069
540.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46070
541.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46070
542.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46070
543.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46070
544.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46070
545.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46070
546.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46070
547.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46070
548.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46070
549.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46070
550.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46070
551.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46070
552.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46071
553.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46071
554.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46071
555.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46071
556.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46071
557.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46071
558.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46071
559.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46071
560.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46071
561.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46071
562.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46071
563.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46071
564.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46074
565.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46074
566.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46074
567.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46074
568.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46074
569.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46074
570.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46074
571.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46074
572.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46074
573.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46074
574.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46074
575.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46074
576.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46075
577.0,2018-02-01,791448.0707356805,783542.77751424,799822.3094321627,46075
578.0,2018-03-01,798743.8584497492,790538.2038400684,807856.2984529238,46075
579.0,2018-04-01,803367.3670846124,792792.1952819129,813994.1957498853,46075
580.0,2018-05-01,809417.3223539225,796458.8105856415,823250.867479232,46075
581.0,2018-06-01,813348.8760128027,798080.0008416339,832053.5866289064,46075
582.0,2018-07-01,817544.6544986108,797123.7776594814,838604.4912087985,46075
583.0,2018-08-01,822145.4698156724,798829.4756576287,848704.4140979421,46075
584.0,2018-09-01,827959.7543596914,798817.0098624498,858883.4948149045,46075
585.0,2018-10-01,832579.2587486879,799423.0849972736,871127.6412008323,46075
586.0,2018-11-01,838368.5992087629,797655.9695491875,883734.690755837,46075
587.0,2018-12-01,843200.3660094852,798051.143855168,892031.7161360707,46075
588.0,2018-01-01,786846.9524537202,779018.6580449224,794382.8708708985,46077
