ds,yhat,yhat_lower,yhat_upper,zipcode
2018-02-01,620218.4418810867,611733.8994800764,628711.7133568516,20011
2018-03-01,620292.6282949533,611811.240546521,628633.5668799878,20011
2018-04-01,625675.8385553549,616493.8100770751,635918.1052980038,20011
2018-05-01,630415.0079559376,620910.870704317,642476.2355109454,20011
2018-06-01,635758.6871898273,624259.6689005533,648093.1766218733,20011
2018-07-01,639521.9459526889,626476.1612535403,655356.8916293153,20011
2018-08-01,644566.2286204535,628930.4470198668,661676.6377211384,20011
2018-09-01,650232.6787904378,631721.9033999306,672950.68853548,20011
2018-10-01,654375.8592626608,632700.9782315091,677789.1443498885,20011
2018-11-01,658132.165013205,634206.39886338,687195.0157738805,20011
2018-12-01,661502.5460805153,632826.7658511577,692738.2158853811,20011
2018-01-01,710872.1840204418,703912.0616709808,717026.5569583134,20012
2018-02-01,714502.1311239768,707169.8078409648,721528.7494915879,20012
2018-03-01,718304.0199746321,707476.0297037365,726110.4446154224,20012
2018-04-01,721603.3247179344,703865.9860384479,732995.5057498903,20012
2018-05-01,726011.563628056,702422.6298104273,741668.4802964921,20012
2018-06-01,729628.6350810901,696400.4818525405,752228.085101762,20012
2018-07-01,732517.7559644777,690856.1034035712,760603.821384201,20012
2018-08-01,736374.7424020113,688218.0760270101,773937.679324828,20012
2018-09-01,740683.8358729171,685833.6468077118,785149.9703891668,20012
2018-10-01,744206.0026494433,680854.0018702577,798395.3263036597,20012
2018-11-01,748845.0126453369,676732.7238295833,809766.8809634267,20012
2018-12-01,752201.1405801269,670801.7916371844,817177.9575758874,20012
2018-01-01,1005415.3121008389,998902.258959731,1011791.1016494387,20015
2018-02-01,1003672.134922187,997215.7609305179,1010809.378524313,20015
2018-03-01,1013954.0549964526,1004946.7347790878,1022083.6444620383,20015
2018-04-01,1011887.4488733889,1000924.8454624731,1024579.4091489055,20015
2018-05-01,1014508.9225543031,999978.6337651282,1028716.3652662886,20015
2018-06-01,1012508.8681509823,993744.1950886729,1031672.7783187391,20015
2018-07-01,1014848.3938707038,991676.9044846536,1040252.3866141482,20015
2018-08-01,1013032.6463960577,983568.6939451507,1046525.7609437493,20015
2018-09-01,1011737.7609526481,977737.6090872118,1050066.3303562757,20015
2018-10-01,1013393.2988175004,969620.1945654745,1058906.213078004,20015
2018-11-01,1012996.8356260683,963975.3461506828,1064743.5560573472,20015
2018-12-01,1015316.7652002673,958516.5723648304,1073190.2160877122,20015
2018-01-01,1199838.4103040753,1183988.1681181132,1216357.2349414157,20016
2018-02-01,1191270.4748605788,1174366.4770038482,1207421.8589180806,20016
2018-03-01,1216880.8304489537,1200278.9177060858,1234023.6784968036,20016
2018-04-01,1208444.9339377622,1189563.9787356786,1226170.2249983975,20016
2018-05-01,1212416.3879524178,1193391.79737282,1232533.5572528222,20016
2018-06-01,1203338.3316538418,1177155.972112841,1229036.0966679754,20016
2018-07-01,1207771.2959717826,1175361.8049886571,1235821.3618720595,20016
2018-08-01,1198467.6395551912,1157548.5110157074,1232717.4983747872,20016
2018-09-01,1190566.6512271683,1143131.4395410605,1231416.4927276156,20016
2018-10-01,1193526.5474990103,1132548.0985187863,1242652.0641670157,20016
2018-11-01,1186412.4795240583,1120954.2603268842,1242465.592401742,20016
2018-12-01,1188900.8867623932,1113436.6890536153,1252663.647190647,20016
2018-01-01,545061.7950733094,539231.5003238765,551611.8897844112,20017
2018-02-01,544467.5188816562,537872.9826068837,550603.385436188,20017
2018-03-01,555023.1930276403,548127.123551728,561557.4736163826,20017
2018-04-01,554341.4407510068,546237.0148370815,563476.8691227001,20017
2018-05-01,557843.3711233032,548256.0687413953,566852.174252276,20017
2018-06-01,556922.1403424154,546126.2869205198,569385.9492784158,20017
2018-07-01,560483.5487346752,546605.018210369,577143.3435977268,20017
2018-08-01,559154.6280981052,543006.2709876366,575786.3728379575,20017
2018-09-01,558376.6804616579,537435.9820300195,582179.364118562,20017
2018-10-01,561467.8790895515,537814.2984412999,587603.7593710634,20017
2018-11-01,560760.6525515073,533102.3629941085,590797.9565129076,20017
2018-12-01,563336.3236336649,533533.1087143982,595961.4006957823,20017
2018-01-01,550120.9898057195,541604.8480409121,559391.9232320588,20018
2018-02-01,551352.9046643182,542369.2646936673,560125.6133329001,20018
2018-03-01,557867.2784674198,548518.4605675236,566853.9525761398,20018
2018-04-01,559476.6233860395,549913.0129513597,569992.4958607339,20018
2018-05-01,562804.1072481021,550987.039648092,573883.7895291811,20018
2018-06-01,563725.4504801995,548792.9164475437,578391.682718007,20018
2018-07-01,567187.3819498637,550842.0809934746,582125.6110232396,20018
2018-08-01,567892.9642975053,545103.0311713482,589427.5667988665,20018
2018-09-01,568511.3894811716,544332.3949206155,591875.4227854405,20018
2018-10-01,571729.120680566,540898.6038166977,598177.5395631535,20018
2018-11-01,572147.5526781089,540887.3452304682,605025.1457741064,20018
2018-12-01,575301.2737574556,538594.2335733162,610153.0402877554,20018
2018-01-01,311857.0141395422,308541.9424595426,315244.49880585796,20019
2018-02-01,315909.84440765576,312164.71800558927,319414.4418317401,20019
2018-03-01,315297.56384139473,310993.6026590016,319325.7993975709,20019
2018-04-01,319734.1217634474,314465.55187997397,324704.65146906243,20019
2018-05-01,322342.17808584415,316092.1478864968,330010.3349094016,20019
2018-06-01,326126.00065378175,316955.8291358993,335618.3246472164,20019
2018-07-01,328413.1061825845,318095.69160187873,341095.45455934183,20019
2018-08-01,331787.8173555019,319253.4454364166,346344.1359183947,20019
2018-09-01,334850.9206088041,319526.78749413014,351225.07058198063,20019
2018-10-01,337187.0045411642,320017.4828493392,357434.54676543584,20019
2018-11-01,339749.08038709854,320572.44547474,361722.59091752593,20019
2018-12-01,342339.5295307278,319676.13268272445,366900.7555317366,20019
2018-01-01,325604.5180839771,322596.8071532506,328635.5642654608,20020
2018-02-01,325927.4397453825,322556.67748609395,329167.9311813433,20020
2018-03-01,330993.66998524027,326706.6062952232,334662.83514669375,20020
2018-04-01,331286.87819798675,325714.425918676,336375.5668727749,20020
2018-05-01,333367.9216022426,325801.46771351964,339287.88910378446,20020
2018-06-01,333850.30605777225,324328.3035601584,341818.81753590703,20020
2018-07-01,336218.2123978181,324687.99154567654,346680.9578484124,20020
2018-08-01,336641.19215725583,323026.0844806201,347580.8678253151,20020
2018-09-01,337227.19009958283,322149.5515889481,352395.8176895945,20020
2018-10-01,339272.92096250836,320941.36739455047,356237.53345279867,20020
2018-11-01,339906.60494821105,320023.52364259964,357910.515867599,20020
2018-12-01,341626.64468249533,318879.21943520295,362303.3272226924,20020
2018-01-01,894130.3905068241,870679.7607041511,919040.4221361439,20024
2018-02-01,892142.3705589445,867668.6971438653,917180.694142714,20024
2018-03-01,910734.5273968714,885052.8950579186,938974.2646443136,20024
2018-04-01,906254.7288588075,876501.3198471507,936059.920831134,20024
2018-05-01,910061.177107746,878128.7002322569,943019.4089008223,20024
2018-06-01,907244.1511850354,872374.6323273578,945654.8839028771,20024
2018-07-01,912031.1830588656,870701.4897819,957395.861136229,20024
2018-08-01,908090.4147143649,861055.5145934151,956316.5527069691,20024
2018-09-01,906175.8909159254,852809.4040085674,969727.872746727,20024
2018-10-01,910686.0161970138,841236.308396499,979976.0926510354,20024
2018-11-01,909287.6311288225,830585.4769276519,992004.0385665306,20024
2018-12-01,912226.0351727129,825674.8423754919,1002942.703726796,20024
2018-01-01,302417.8763288479,296098.5532085291,309696.70518396405,20032
2018-02-01,306235.27073201747,298833.709778893,313146.10086494894,20032
2018-03-01,306107.52616304526,298115.77152291645,313274.88168173464,20032
2018-04-01,310088.3759631029,301353.9925303765,318151.0432774434,20032
2018-05-01,312599.1156871549,304248.2731405153,320888.94797056937,20032
2018-06-01,316200.8485174639,305806.1362199134,325269.1163632452,20032
2018-07-01,318723.1987091237,305745.1168507415,330300.28575588664,20032
2018-08-01,322454.893575055,308565.54765202757,335641.1298201551,20032
2018-09-01,325855.001432184,307993.38591245166,340809.55291353166,20032
2018-10-01,328069.56859811075,308448.97043462726,345832.04756618256,20032
2018-11-01,331394.43121566897,308494.49473919097,352125.2893499118,20032
2018-12-01,333793.625888068,307064.65633556125,356037.67931657546,20032
2018-01-01,927976.2699463903,912710.7925974695,943121.6763301177,20037
2018-02-01,931372.646746741,914384.7468122647,947650.4120118008,20037
2018-03-01,933740.3437609934,916186.0983814314,951916.3209718707,20037
2018-04-01,935945.3113363808,915117.8290309862,959328.3272067497,20037
2018-05-01,938217.5904466343,908929.783839017,967472.9416271312,20037
2018-06-01,941705.4589259493,902741.2839499761,988617.3397390615,20037
2018-07-01,945102.8945874574,898550.5505592806,998875.5927253286,20037
2018-08-01,949956.8294577205,896214.2985620104,1014581.52065058,20037
2018-09-01,954040.1952011604,885446.8883508134,1026970.4978556684,20037
2018-10-01,955784.2433200113,877323.6116410474,1041446.5391358644,20037
2018-11-01,962175.8704014443,873074.220844521,1059401.9552455074,20037
2018-12-01,965045.9341849417,861829.5810154118,1076373.5861743386,20037
2018-01-01,84124.86162093008,81337.6423258947,86798.51084198718,46001
2018-02-01,85541.50100834298,82414.48500533517,88416.91819338423,46001
2018-03-01,83300.32974739351,80185.36259441782,86354.7834213018,46001
2018-04-01,84936.61695286357,81385.10136035718,88576.16687993855,46001
2018-05-01,85145.68215737397,81027.6204713574,89050.67948265841,46001
2018-06-01,86294.79901632317,81299.73114601654,91645.87934427639,46001
2018-07-01,86438.84302394725,80220.17001490036,93218.82096966582,46001
2018-08-01,87535.9640827623,80572.99048121605,95296.0805620284,46001
2018-09-01,88420.58214921082,79556.44342648282,98320.79320456019,46001
2018-10-01,88618.59878080356,78472.68556761066,99566.82244401482,46001
2018-11-01,89054.95741091785,76283.61077638356,101149.89131295367,46001
2018-12-01,89359.28059729074,75062.57113305622,102356.20619781561,46001
2018-01-01,100450.7366424371,98119.26777788083,102732.79461770788,46011
2018-02-01,101201.9800572519,98689.79109158523,103560.62985600941,46011
2018-03-01,100343.5160244954,97760.14507563134,102865.18964272304,46011
2018-04-01,101398.38415633712,98432.85764602535,104522.97640925739,46011
2018-05-01,101683.10663149915,97718.73031505232,105355.99691761518,46011
2018-06-01,102252.77694891355,97095.32244499256,106894.29362116629,46011
2018-07-01,102523.02751710947,95977.36926774413,108511.54580907192,46011
2018-08-01,102943.0305927517,95190.56580922438,110175.81180106751,46011
2018-09-01,103195.58163737849,93243.21420431677,110661.75501245883,46011
2018-10-01,103503.18399834023,92939.69980621735,112914.59793172471,46011
2018-11-01,103349.34632471525,91218.05724545027,114638.34399813275,46011
2018-12-01,103684.33155176144,90492.21903217876,116733.24340304534,46011
2018-01-01,86095.60464603174,83805.45035119941,88564.33119656023,46012
2018-02-01,87446.166067424,85018.19773775342,89828.38908922364,46012
2018-03-01,85499.26847579281,83085.07600799265,88255.8831167807,46012
2018-04-01,87063.11756862304,83926.18278404734,90466.45103965525,46012
2018-05-01,87147.06948118357,83226.38745905574,91622.34591491712,46012
2018-06-01,88279.05213247199,82644.94044453446,94004.43665551729,46012
2018-07-01,88498.46982650249,81814.52562961442,95082.30131707783,46012
2018-08-01,89513.23010665728,81584.95706918353,99116.90753579036,46012
2018-09-01,90241.15719732372,80948.01837085413,100021.64264144006,46012
2018-10-01,90472.8742508287,80195.47643658258,102259.77991381253,46012
2018-11-01,90942.62415057367,78794.92951035855,105524.5298391173,46012
2018-12-01,91237.00701600744,78031.5829490839,106093.1469688523,46012
2018-01-01,84884.56730733452,82196.80690281051,87620.69525624433,46013
2018-02-01,85468.93921704129,82737.00723247012,87990.51872405769,46013
2018-03-01,84678.24320856255,81445.04320487959,87473.16267915115,46013
2018-04-01,85451.14293524617,82072.03412927178,88542.47876181487,46013
2018-05-01,85530.83833773322,81462.73503193152,88995.55307934183,46013
2018-06-01,85858.94099060426,80842.89002110965,89991.16001365245,46013
2018-07-01,86032.24626306715,79681.59342436837,90341.5057559502,46013
2018-08-01,86296.96816421839,78745.89377690428,92226.74377582475,46013
2018-09-01,86311.94894241338,77314.57107995167,94012.48432574194,46013
2018-10-01,86420.21220710385,75389.41262618238,95746.61677207204,46013
2018-11-01,86166.55641214317,75419.05588521362,96172.13929410817,46013
2018-12-01,86391.38659769663,74118.77085703006,97694.1555847246,46013
2018-01-01,89909.3091219968,87074.80467025316,92853.91094726892,46017
2018-02-01,91090.75689052684,88074.91061544469,93971.41335915525,46017
2018-03-01,89384.65340696697,86149.37421743078,92350.62317232287,46017
2018-04-01,90699.9981747938,86758.39997175355,94561.1903308235,46017
2018-05-01,91063.87621685851,86100.46509115373,95943.69715920827,46017
2018-06-01,91963.92838511945,85477.90720753829,98708.4356516867,46017
2018-07-01,92142.00449088064,84505.77367370953,100196.49257356687,46017
2018-08-01,92885.29240451929,82769.88210251593,102907.81980888444,46017
2018-09-01,93522.55299372709,81611.55434716563,104150.61780434768,46017
2018-10-01,93724.17887300088,80978.78895501998,106230.24457410244,46017
2018-11-01,93863.00732542507,78850.51124240756,109129.72489177887,46017
2018-12-01,94146.1663055438,76177.37047904477,111587.13744571063,46017
2018-01-01,148017.85715337697,145519.79712242965,150797.09303793756,46030
2018-02-01,147859.31395138588,144926.5724826488,150894.9473149077,46030
2018-03-01,148586.69148456157,144778.77047641383,151950.72962845312,46030
2018-04-01,148314.9690874756,144302.85040011306,152567.13142616893,46030
2018-05-01,148745.04826259252,142406.70223370174,154281.68170960117,46030
2018-06-01,148598.9634153532,140404.26357464603,156754.6523311102,46030
2018-07-01,149146.90259815528,138010.73503667756,158379.4093790173,46030
2018-08-01,148969.8807143722,134906.04638629072,160356.13450949936,46030
2018-09-01,148630.00853782461,132980.75586498185,163650.54072588708,46030
2018-10-01,148937.07302519472,129707.3013456828,166362.46516981005,46030
2018-11-01,148180.25952360945,126485.05493703917,167463.3282637092,46030
2018-12-01,148446.96573124724,123932.54665242386,170690.6652542645,46030
2018-01-01,164449.78762154208,161355.85005244007,167306.46801323185,46031
2018-02-01,164536.39230242465,161426.47652157783,168036.26853516613,46031
2018-03-01,165984.83932846048,162649.8161306056,169808.14674704135,46031
2018-04-01,166113.33900671962,161465.6445898569,171290.2737958317,46031
2018-05-01,166410.1252818361,159802.22031630966,173538.3779883765,46031
2018-06-01,166253.713396582,157532.89541369022,174713.36978132732,46031
2018-07-01,166992.01903986683,156422.2850434613,178319.12676881795,46031
2018-08-01,166713.71997780853,154284.12475068413,179886.73812984614,46031
2018-09-01,165932.17153808876,151136.36253126652,181032.87032062284,46031
2018-10-01,166294.8081823675,149029.84793072377,183800.06584893155,46031
2018-11-01,165566.86668800988,145340.19011034138,186226.1460889246,46031
2018-12-01,166479.91993375632,143425.60559199943,188902.6704769149,46031
2018-01-01,329721.2968501796,326657.5195261163,332808.2187666787,46032
2018-02-01,331139.36057117925,327646.57952092175,334952.0227280871,46032
2018-03-01,331274.1285049228,327466.14137394575,336715.2704338987,46032
2018-04-01,332767.9594791275,327100.2637158531,340569.95596425794,46032
2018-05-01,333761.19991672545,325983.2389265357,345698.83345303993,46032
2018-06-01,335141.6785524714,324188.5683953081,351710.2858213521,46032
2018-07-01,335877.35521638277,323079.8930595303,355931.0187888431,46032
2018-08-01,337378.77954174415,321446.7892929802,363087.50987252576,46032
2018-09-01,338745.1739226208,318640.4933095463,369689.9405052843,46032
2018-10-01,340081.0538012229,317539.6170531969,376027.0608894505,46032
2018-11-01,341900.89724890434,314066.879613483,384584.99917087884,46032
2018-12-01,343263.8930260595,311068.3926651403,391181.7046332177,46032
2018-01-01,329450.8766767726,326354.65402070957,332564.5359512818,46033
2018-02-01,330148.877081708,326372.9061517014,333521.2217000511,46033
2018-03-01,331126.2205379964,327418.3304521838,334920.30913412385,46033
2018-04-01,331901.5748988632,326911.27412282635,337215.3115869643,46033
2018-05-01,332717.1506302425,326595.8571815438,339329.0695979547,46033
2018-06-01,333579.0078063003,325281.0980860582,341971.2888163633,46033
2018-07-01,334593.83273095905,323897.1835044375,345277.6819913316,46033
2018-08-01,335576.3753913029,322986.84038875706,348753.46920861007,46033
2018-09-01,336362.82137416693,319721.7875205083,351704.5013344809,46033
2018-10-01,337504.1089926861,316437.3395346614,357711.3076402005,46033
2018-11-01,338462.4473224515,316663.5384014036,362033.3565291615,46033
2018-12-01,339482.5682801106,312211.33796181076,365310.71781796723,46033
2018-01-01,199508.586174296,197815.9612355317,201279.80541200237,46034
2018-02-01,200025.18036773114,198063.08009067178,201806.05668341476,46034
2018-03-01,201072.5394002135,199141.82695943356,203312.8585968516,46034
2018-04-01,201576.8757636643,199135.97786774609,204483.95200280735,46034
2018-05-01,202343.22480371315,198815.6897148166,206289.7657346571,46034
2018-06-01,202733.74073499476,197814.7198705563,208488.2307691506,46034
2018-07-01,203254.13734634544,196782.03339657572,210374.68929470493,46034
2018-08-01,203519.54815103533,196211.95288459898,212150.08298989717,46034
2018-09-01,203817.11750062776,194969.41120954114,214192.47897976878,46034
2018-10-01,204376.88330941694,193717.584912471,216258.10732107665,46034
2018-11-01,204742.98029734293,192716.79409660216,219136.88470789065,46034
2018-12-01,205467.92311741284,191665.8121784541,221479.8149056075,46034
2018-01-01,288219.1773960462,285727.72267867974,290759.69478989235,46037
2018-02-01,289146.1582391836,286286.91577511065,292335.4277797442,46037
2018-03-01,288709.74040495796,284752.6941293527,292490.20607525535,46037
2018-04-01,289748.39334027434,284408.7178722048,294804.628885161,46037
2018-05-01,290173.17441142147,282193.1134128751,297857.0618737733,46037
2018-06-01,290897.2410911432,279531.4061664894,300824.48182235606,46037
2018-07-01,291389.20535066363,277292.23033536074,302709.1115138549,46037
2018-08-01,291821.10120380705,274637.0362116341,306640.7096447015,46037
2018-09-01,292091.7574600623,271622.0881327217,310188.9712827031,46037
2018-10-01,292995.2538601961,268485.3750817126,314259.26825160783,46037
2018-11-01,293771.61805691576,264732.41611305776,317899.3956069589,46037
2018-12-01,294696.1047819705,264061.65394648426,322173.15490214806,46037
2018-01-01,212509.71440239518,211177.5038862676,213944.2920549633,46038
2018-02-01,213141.25923798775,211717.49053206813,214779.2604895655,46038
2018-03-01,213232.09729235098,211392.37976904257,215356.62849975357,46038
2018-04-01,213913.6914725408,210780.40689354998,217188.4005964823,46038
2018-05-01,214420.17908028985,209785.67004592056,218726.50785339627,46038
2018-06-01,215171.61914985176,209368.5997076771,220735.75167658096,46038
2018-07-01,215823.96462056137,208758.44023802585,222430.84809978853,46038
2018-08-01,216445.48796671876,208308.4891071464,225179.30671783653,46038
2018-09-01,217060.7844737014,207231.1233816786,227105.3696565618,46038
2018-10-01,217817.41930061247,205573.26167606952,229517.56458751633,46038
2018-11-01,218375.96461564294,203721.62846528692,232009.76931370812,46038
2018-12-01,218944.29582622307,202580.31783727356,233604.42154768572,46038
2018-01-01,179095.47919860858,177624.83314444273,180567.1054714931,46040
2018-02-01,180395.46750723216,178834.79898091918,181958.74063278304,46040
2018-03-01,179886.50005067524,177911.1524024818,181970.11449843962,46040
2018-04-01,181095.07516935264,178164.4195237346,184261.52578203706,46040
2018-05-01,181497.25463046887,176994.09941609568,185947.5740727376,46040
2018-06-01,182545.76733764578,177066.3545872528,188525.2423088352,46040
2018-07-01,183040.80106818254,175737.4539649423,190495.29004037744,46040
2018-08-01,183852.68578040085,175003.01020599724,193027.2631343718,46040
2018-09-01,184282.07946123948,172729.48061095373,195499.5439839675,46040
2018-10-01,184725.98159983588,171495.7806929575,196940.79159881582,46040
2018-11-01,184976.62592424476,169923.51746030687,199466.34870646382,46040
2018-12-01,185585.3416237119,168365.33147386365,202509.74866751363,46040
2018-01-01,81230.83197969235,80480.52006026922,82009.74793154949,46041
2018-02-01,81620.94599553793,80871.76198039591,82418.8685942442,46041
2018-03-01,81540.33709468304,80702.9101607575,82350.00732899213,46041
2018-04-01,82090.95726844943,81154.69638165653,83035.71328325754,46041
2018-05-01,82260.93481940916,81075.28874969367,83630.84031503974,46041
2018-06-01,82599.83781554824,81153.77107666672,84097.92525364136,46041
2018-07-01,82830.56478499093,80853.98919886915,84884.56888090752,46041
2018-08-01,83136.98132126464,80923.75878326637,85569.22848718657,46041
2018-09-01,83272.79782228237,80742.86479047178,85977.32569860927,46041
2018-10-01,83401.71677942468,80063.2673317539,86671.71297520572,46041
2018-11-01,83590.39270895215,80094.77300259525,87164.54725613174,46041
2018-12-01,83905.55675527507,79823.57977276185,88256.56779188894,46041
2018-01-01,88800.98162232654,86375.82188898072,91047.2327708974,46044
2018-02-01,89948.03718425673,87549.17408630611,92332.12154732393,46044
2018-03-01,88215.23651629305,85438.23829281793,90894.77859918078,46044
2018-04-01,89551.65481718836,86351.0764872822,92612.30188503386,46044
2018-05-01,89706.03026506497,85883.45863223734,93398.45507062534,46044
2018-06-01,90511.74446111868,85221.73951073438,94845.21405645044,46044
2018-07-01,90613.17517100245,84291.46778253517,95891.75990793732,46044
2018-08-01,91411.65499032993,83495.50116022951,98287.84073038652,46044
2018-09-01,91925.8368758044,82575.94564623268,100233.71250578258,46044
2018-10-01,92081.31935461688,80965.47568673643,101230.55137864033,46044
2018-11-01,92228.75097971424,80230.77203564104,103272.47299134762,46044
2018-12-01,92512.9880691996,78765.21704590908,104419.94233168439,46044
2018-01-01,115999.62119456331,111291.2165148665,120511.41637126137,46048
2018-02-01,114211.00034073372,109537.7129203122,119260.78560184318,46048
2018-03-01,117809.02580848424,112468.30845531766,123340.1810031166,46048
2018-04-01,116501.05397311445,110503.31246741717,122790.29184422709,46048
2018-05-01,117486.26119322036,110160.73181666176,124584.92988763857,46048
2018-06-01,115468.16615376736,107958.62842836579,124788.8993025767,46048
2018-07-01,113638.57372951429,103642.3856515901,124512.22498304826,46048
2018-08-01,112128.09557390699,98387.69843400079,125983.2430093586,46048
2018-09-01,111142.5801099272,96778.98840510138,127010.12973834624,46048
2018-10-01,111730.85395307784,94174.09758730773,130462.36059000477,46048
2018-11-01,109877.7541732341,89514.79737347065,132213.5692649345,46048
2018-12-01,110079.15251779596,88031.42637663352,135857.40248313328,46048
2018-01-01,96394.0346077592,95102.46453335264,97698.35716963018,46050
2018-02-01,96958.79444208305,95670.64786638739,98247.92911940998,46050
2018-03-01,96103.1462673883,94833.9200798418,97549.34999167499,46050
2018-04-01,96854.12269098488,95331.92856746021,98543.85829376483,46050
2018-05-01,97005.02773202241,95225.26674305164,99025.52852884795,46050
2018-06-01,97594.84319680612,95517.62743825372,99917.53807696754,46050
2018-07-01,97714.57977302885,95491.66123952324,100580.01597822167,46050
2018-08-01,98408.71971081084,95314.7536705859,101518.66135802648,46050
2018-09-01,98896.62892238381,95133.24746361931,103224.86502891962,46050
2018-10-01,98970.62988720583,94478.23698847504,103825.32133776105,46050
2018-11-01,99448.61673673538,94754.07363177538,104836.21157686085,46050
2018-12-01,99738.8762237152,94305.97459631512,105359.54222802301,46050
2018-01-01,98627.31466852844,96067.51313562502,100973.87466839819,46051
2018-02-01,98309.68629691645,95724.4352046613,101225.1683212509,46051
2018-03-01,99707.27429373088,96920.27674194226,102611.52185975914,46051
2018-04-01,99533.9795845093,96648.49367925044,102918.39811778892,46051
2018-05-01,99615.45268386957,96150.76051987405,103895.88039416101,46051
2018-06-01,99081.4694198295,94057.04085970666,104254.47252290002,46051
2018-07-01,99613.12945296879,94100.46756367876,106540.50451582718,46051
2018-08-01,99116.61994172324,91884.7879316248,107893.17099526752,46051
2018-09-01,98331.6771677027,89107.28410540445,108558.14359683449,46051
2018-10-01,98457.07874916156,87635.81759832888,109793.60995598108,46051
2018-11-01,98132.90510920549,85676.42676942101,111227.36207057069,46051
2018-12-01,98579.1334472953,85436.8528353649,113636.44804146152,46051
2018-01-01,142560.61294242585,138585.68636346018,146425.6942354763,46052
2018-02-01,143718.32187844205,139759.36665857374,147614.8401446644,46052
2018-03-01,142503.37509938862,138118.51075661302,146885.93436254357,46052
2018-04-01,144049.20051607932,138965.60080644127,148676.33570340596,46052
2018-05-01,144405.76184202405,138375.70040622784,149704.29627223135,46052
2018-06-01,145541.7191344836,138155.25432501343,152597.83952231548,46052
2018-07-01,145681.17263489476,136741.87878547437,153981.39426296114,46052
2018-08-01,146779.86391546816,136090.7920833357,156592.98355601056,46052
2018-09-01,147433.3915378638,134450.94195849364,158563.84280349087,46052
2018-10-01,147517.75910128723,132583.08197053694,160204.6796544741,46052
2018-11-01,147693.8720856105,131598.66758590803,162610.6191811898,46052
2018-12-01,148415.12308946357,128699.71663112524,166826.89800259584,46052
2018-01-01,209532.51341067057,207343.90876854124,211305.82372410456,46055
2018-02-01,211498.74154310935,209500.48470424788,213369.75086128496,46055
2018-03-01,209412.52886455558,206967.04052297035,211586.13680785106,46055
2018-04-01,211450.11384558963,208518.0779960059,213806.34014108573,46055
2018-05-01,212005.39650817547,208703.47011053638,214827.99946535745,46055
2018-06-01,213997.44880777472,209066.7176829569,217827.1909567078,46055
2018-07-01,214410.11352909615,208738.80893659007,219461.30543088974,46055
2018-08-01,216125.04807436455,209602.44163614826,222277.35150506636,46055
2018-09-01,217491.01829395536,209565.47132413308,224886.70586522206,46055
2018-10-01,218011.4486384651,209196.55314954286,226321.15046323987,46055
2018-11-01,219136.3653910095,208919.47447098512,228789.66946769942,46055
2018-12-01,219856.40754302303,207747.89544120018,230577.4086116765,46055
2018-01-01,143481.25013189946,139060.032335573,147765.31569569616,46056
2018-02-01,144693.2294068686,139772.06313218334,149309.38223338494,46056
2018-03-01,143419.57342560805,138148.87429808237,148185.86147262913,46056
2018-04-01,144591.19497182278,139316.17956681026,149854.59642052095,46056
2018-05-01,145069.03463674014,138434.06429546964,151275.27655606237,46056
2018-06-01,145667.82583102232,137377.86474744722,153029.1231089797,46056
2018-07-01,146092.15127987048,135368.8501260742,154561.8821492554,46056
2018-08-01,146218.39117442697,133573.0980955821,156786.7339461912,46056
2018-09-01,146354.7896224181,131236.0324888229,158832.52122260715,46056
2018-10-01,146794.61184199952,128213.77169515274,160912.65178057362,46056
2018-11-01,146078.51490830304,124651.49593543127,162672.28674909135,46056
2018-12-01,146475.92665611117,123295.2913201432,166652.45519953893,46056
2018-01-01,115025.49706053043,113921.63961120193,116058.33236579427,46058
2018-02-01,115596.88474885208,114462.87910964916,116814.21590051515,46058
2018-03-01,115813.79656136077,114631.00203507964,117017.10383964036,46058
2018-04-01,116653.13221049403,115438.14801389488,118031.4842547273,46058
2018-05-01,116954.23705292544,115638.45903247895,118481.08397327637,46058
2018-06-01,117510.65396336924,116028.66639674804,119496.20220325392,46058
2018-07-01,118103.35437735198,116208.29116228824,120432.65667168959,46058
2018-08-01,118540.69584612316,116389.83550456988,121318.82867595542,46058
2018-09-01,118649.1983907136,116363.10321580191,121918.72475061491,46058
2018-10-01,119067.3777100682,116157.08839899414,122915.39650007973,46058
2018-11-01,119294.51952754712,116363.21600404083,123695.25162921903,46058
2018-12-01,119861.69207484872,116343.95309489575,124973.86656540126,46058
2018-01-01,181732.19749692283,180255.9110468429,183335.6894379652,46060
2018-02-01,182585.34401431537,180760.43686151042,184522.84232924567,46060
2018-03-01,182261.0563883971,179442.707951603,185090.5363123891,46060
2018-04-01,183194.36138989188,178859.02821914124,187449.7050254219,46060
2018-05-01,183614.1927091723,177747.45033363684,189403.9619373956,46060
2018-06-01,184342.89411247917,175980.54368343606,191824.21835320527,46060
2018-07-01,184778.33374840865,174892.85198420254,194892.82876061226,46060
2018-08-01,185402.16820514965,173604.18615779397,197414.48792269023,46060
2018-09-01,185818.08223818938,171896.89584614438,199776.8004386886,46060
2018-10-01,186555.29315987998,170097.8935609676,202329.6647986553,46060
2018-11-01,187329.38682689238,168034.9299675482,206276.37269220958,46060
2018-12-01,188073.57412390347,166626.09242713047,209887.88377400933,46060
2018-01-01,230829.7181978604,228608.21773047274,233066.2946690134,46062
2018-02-01,232341.62118450925,229539.3035001014,235039.20578177177,46062
2018-03-01,231291.16293011885,227595.9988493329,234501.69491488978,46062
