ZIP CODE,STATE,MSA No.,GPCI,GPCI,GPCI,County No.,MSA Name
48219,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48220,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48221,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48222,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48223,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48224,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48225,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48226,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48227,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48228,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48229,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48230,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48231,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48232,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48233,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48234,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48235,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48236,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48237,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48238,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48239,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48240,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48242,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48243,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48244,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48255,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48260,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48264,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48265,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48266,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48267,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48268,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48269,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48272,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48275,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48277,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48278,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48279,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48288,MI,19820,1.029,1.026,1.855,163,Detroit-Warren-Livonia
48301,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48302,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48303,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48304,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48306,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48307,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48308,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48309,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48310,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48311,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48312,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48313,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48314,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48315,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48316,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48317,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48318,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48320,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48321,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48322,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48323,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48324,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48325,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48326,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48327,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48328,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48329,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48330,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48331,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48332,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48333,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48334,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48335,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48336,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48340,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48341,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48342,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48343,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48346,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48347,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48348,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48350,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48353,MI,19820,1.000,0.960,1.075,093,Detroit-Warren-Livonia
48356,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48357,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48359,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48360,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48361,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48362,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48363,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48366,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48367,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48370,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48371,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48374,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48375,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48376,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48377,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48380,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48381,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48382,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48383,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48386,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48387,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48390,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48391,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48393,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48397,MI,19820,1.029,1.026,1.855,099,Detroit-Warren-Livonia
48398,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48412,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48421,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48428,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48440,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48442,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48444,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48446,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48455,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48461,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48462,MI,19820,1.029,1.026,1.855,125,Detroit-Warren-Livonia
48464,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48727,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48760,MI,19820,1.000,0.960,1.075,087,Detroit-Warren-Livonia
48816,MI,19820,1.000,0.960,1.075,093,Detroit-Warren-Livonia
48836,MI,19820,1.000,0.960,1.075,093,Detroit-Warren-Livonia
48843,MI,19820,1.000,0.960,1.075,093,Detroit-Warren-Livonia
48844,MI,19820,1.000,0.960,1.075,093,Detroit-Warren-Livonia
48855,MI,19820,1.000,0.960,1.075,093,Detroit-Warren-Livonia
48863,MI,19820,1.000,0.960,1.075,093,Detroit-Warren-Livonia
36301,AL,20020,1.000,0.928,0.484,069,Dothan
36302,AL,20020,1.000,0.928,0.484,069,Dothan
36303,AL,20020,1.000,0.928,0.484,069,Dothan
36304,AL,20020,1.000,0.928,0.484,069,Dothan
36305,AL,20020,1.000,0.928,0.484,069,Dothan
36310,AL,20020,1.000,0.928,0.484,067,Dothan
36312,AL,20020,1.000,0.928,0.484,069,Dothan
36313,AL,20020,1.000,0.928,0.484,061,Dothan
36314,AL,20020,1.000,0.928,0.484,061,Dothan
36316,AL,20020,1.000,0.928,0.484,061,Dothan
36318,AL,20020,1.000,0.928,0.484,061,Dothan
36319,AL,20020,1.000,0.928,0.484,069,Dothan
36320,AL,20020,1.000,0.928,0.484,069,Dothan
36321,AL,20020,1.000,0.928,0.484,069,Dothan
36340,AL,20020,1.000,0.928,0.484,061,Dothan
36343,AL,20020,1.000,0.928,0.484,069,Dothan
36344,AL,20020,1.000,0.928,0.484,061,Dothan
36345,AL,20020,1.000,0.928,0.484,067,Dothan
36349,AL,20020,1.000,0.928,0.484,061,Dothan
36353,AL,20020,1.000,0.928,0.484,067,Dothan
36370,AL,20020,1.000,0.928,0.484,069,Dothan
36373,AL,20020,1.000,0.928,0.484,067,Dothan
36375,AL,20020,1.000,0.928,0.484,061,Dothan
36376,AL,20020,1.000,0.928,0.484,069,Dothan
36477,AL,20020,1.000,0.928,0.484,061,Dothan
19901,DE,20100,1.012,1.041,0.678,001,Dover
19902,DE,20100,1.012,1.041,0.678,001,Dover
19903,DE,20100,1.012,1.041,0.678,001,Dover
19904,DE,20100,1.012,1.041,0.678,001,Dover
19905,DE,20100,1.012,1.041,0.678,001,Dover
19906,DE,20100,1.012,1.041,0.678,001,Dover
19934,DE,20100,1.012,1.041,0.678,001,Dover
19936,DE,20100,1.012,1.041,0.678,001,Dover
19938,DE,20100,1.012,1.041,0.678,001,Dover
19942,DE,20100,1.012,1.041,0.678,001,Dover
19943,DE,20100,1.012,1.041,0.678,001,Dover
19946,DE,20100,1.012,1.041,0.678,001,Dover
19952,DE,20100,1.012,1.041,0.678,001,Dover
19953,DE,20100,1.012,1.041,0.678,001,Dover
19954,DE,20100,1.012,1.041,0.678,001,Dover
19955,DE,20100,1.012,1.041,0.678,001,Dover
19961,DE,20100,1.012,1.041,0.678,001,Dover
19962,DE,20100,1.012,1.041,0.678,001,Dover
19964,DE,20100,1.012,1.041,0.678,001,Dover
19977,DE,20100,1.012,1.041,0.678,001,Dover
19979,DE,20100,1.012,1.041,0.678,001,Dover
19980,DE,20100,1.012,1.041,0.678,001,Dover
52001,IA,20220,1.000,0.934,0.443,061,Dubuque
52002,IA,20220,1.000,0.934,0.443,061,Dubuque
52003,IA,20220,1.000,0.934,0.443,061,Dubuque
52004,IA,20220,1.000,0.934,0.443,061,Dubuque
52032,IA,20220,1.000,0.934,0.443,061,Dubuque
52033,IA,20220,1.000,0.934,0.443,061,Dubuque
52039,IA,20220,1.000,0.934,0.443,061,Dubuque
52040,IA,20220,1.000,0.934,0.443,061,Dubuque
52045,IA,20220,1.000,0.934,0.443,061,Dubuque
52046,IA,20220,1.000,0.934,0.443,061,Dubuque
52053,IA,20220,1.000,0.934,0.443,061,Dubuque
52056,IA,20220,1.000,0.934,0.443,061,Dubuque
52065,IA,20220,1.000,0.934,0.443,061,Dubuque
52068,IA,20220,1.000,0.934,0.443,061,Dubuque
52073,IA,20220,1.000,0.934,0.443,061,Dubuque
52078,IA,20220,1.000,0.934,0.443,061,Dubuque
52079,IA,20220,1.000,0.934,0.443,061,Dubuque
52099,IA,20220,1.000,0.934,0.443,061,Dubuque
54820,WI,20260,1.000,0.966,0.476,031,Duluth
54836,WI,20260,1.000,0.966,0.476,031,Duluth
54838,WI,20260,1.000,0.966,0.476,031,Duluth
54842,WI,20260,1.000,0.966,0.476,031,Duluth
54849,WI,20260,1.000,0.966,0.476,031,Duluth
54854,WI,20260,1.000,0.966,0.476,031,Duluth
54864,WI,20260,1.000,0.966,0.476,031,Duluth
54873,WI,20260,1.000,0.966,0.476,031,Duluth
54874,WI,20260,1.000,0.966,0.476,031,Duluth
54880,WI,20260,1.000,0.966,0.476,031,Duluth
54890,WI,20260,1.000,0.966,0.476,031,Duluth
55602,MN,20260,1.000,0.994,0.262,137,Duluth
55701,MN,20260,1.000,0.994,0.262,137,Duluth
55702,MN,20260,1.000,0.994,0.262,137,Duluth
55703,MN,20260,1.000,0.994,0.262,137,Duluth
55705,MN,20260,1.000,0.994,0.262,137,Duluth
55706,MN,20260,1.000,0.994,0.262,137,Duluth
55707,MN,20260,1.000,0.994,0.262,017,Duluth
55708,MN,20260,1.000,0.994,0.262,137,Duluth
55710,MN,20260,1.000,0.994,0.262,137,Duluth
55711,MN,20260,1.000,0.994,0.262,137,Duluth
55713,MN,20260,1.000,0.994,0.262,137,Duluth
55717,MN,20260,1.000,0.994,0.262,137,Duluth
55718,MN,20260,1.000,0.994,0.262,017,Duluth
55719,MN,20260,1.000,0.994,0.262,137,Duluth
55720,MN,20260,1.000,0.994,0.262,017,Duluth
55723,MN,20260,1.000,0.994,0.262,137,Duluth
55724,MN,20260,1.000,0.994,0.262,137,Duluth
55725,MN,20260,1.000,0.994,0.262,137,Duluth
55726,MN,20260,1.000,0.994,0.262,017,Duluth
55731,MN,20260,1.000,0.994,0.262,137,Duluth
55732,MN,20260,1.000,0.994,0.262,137,Duluth
55733,MN,20260,1.000,0.994,0.262,017,Duluth
55734,MN,20260,1.000,0.994,0.262,137,Duluth
55736,MN,20260,1.000,0.994,0.262,137,Duluth
55738,MN,20260,1.000,0.994,0.262,137,Duluth
55741,MN,20260,1.000,0.994,0.262,137,Duluth
55746,MN,20260,1.000,0.994,0.262,137,Duluth
55747,MN,20260,1.000,0.994,0.262,137,Duluth
55749,MN,20260,1.000,0.994,0.262,017,Duluth
55750,MN,20260,1.000,0.994,0.262,137,Duluth
55751,MN,20260,1.000,0.994,0.262,137,Duluth
55757,MN,20260,1.000,0.994,0.262,017,Duluth
55758,MN,20260,1.000,0.994,0.262,137,Duluth
55763,MN,20260,1.000,0.994,0.262,137,Duluth
55765,MN,20260,1.000,0.994,0.262,137,Duluth
55766,MN,20260,1.000,0.994,0.262,137,Duluth
55767,MN,20260,1.000,0.994,0.262,017,Duluth
55768,MN,20260,1.000,0.994,0.262,137,Duluth
55771,MN,20260,1.000,0.994,0.262,137,Duluth
55772,MN,20260,1.000,0.994,0.262,137,Duluth
55777,MN,20260,1.000,0.994,0.262,137,Duluth
55779,MN,20260,1.000,0.994,0.262,137,Duluth
55780,MN,20260,1.000,0.994,0.262,017,Duluth
55781,MN,20260,1.000,0.994,0.262,137,Duluth
55782,MN,20260,1.000,0.994,0.262,137,Duluth
55790,MN,20260,1.000,0.994,0.262,137,Duluth
55791,MN,20260,1.000,0.994,0.262,137,Duluth
55792,MN,20260,1.000,0.994,0.262,137,Duluth
55796,MN,20260,1.000,0.994,0.262,137,Duluth
55797,MN,20260,1.000,0.994,0.262,017,Duluth
55798,MN,20260,1.000,0.994,0.262,017,Duluth
55801,MN,20260,1.000,0.994,0.262,137,Duluth
55802,MN,20260,1.000,0.994,0.262,137,Duluth
55803,MN,20260,1.000,0.994,0.262,137,Duluth
55804,MN,20260,1.000,0.994,0.262,137,Duluth
55805,MN,20260,1.000,0.994,0.262,137,Duluth
55806,MN,20260,1.000,0.994,0.262,137,Duluth
55807,MN,20260,1.000,0.994,0.262,137,Duluth
55808,MN,20260,1.000,0.994,0.262,137,Duluth
55810,MN,20260,1.000,0.994,0.262,137,Duluth
55811,MN,20260,1.000,0.994,0.262,137,Duluth
55812,MN,20260,1.000,0.994,0.262,137,Duluth
55814,MN,20260,1.000,0.994,0.262,137,Duluth
55815,MN,20260,1.000,0.994,0.262,137,Duluth
55816,MN,20260,1.000,0.994,0.262,137,Duluth
27207,NC,20500,1.000,0.960,0.664,037,Durham
27208,NC,20500,1.000,0.960,0.664,037,Durham
27213,NC,20500,1.000,0.960,0.664,037,Durham
27228,NC,20500,1.000,0.960,0.664,037,Durham
27231,NC,20500,1.000,0.960,0.664,135,Durham
27243,NC,20500,1.000,0.960,0.664,135,Durham
27252,NC,20500,1.000,0.960,0.664,037,Durham
27256,NC,20500,1.000,0.960,0.664,037,Durham
27278,NC,20500,1.000,0.960,0.664,135,Durham
27312,NC,20500,1.000,0.960,0.664,037,Durham
27343,NC,20500,1.000,0.960,0.664,145,Durham
27344,NC,20500,1.000,0.960,0.664,037,Durham
27503,NC,20500,1.000,0.960,0.664,063,Durham
27510,NC,20500,1.000,0.960,0.664,135,Durham
27514,NC,20500,1.000,0.960,0.664,135,Durham
27515,NC,20500,1.000,0.960,0.664,135,Durham
27516,NC,20500,1.000,0.960,0.664,135,Durham
27517,NC,20500,1.000,0.960,0.664,135,Durham
27541,NC,20500,1.000,0.960,0.664,145,Durham
27559,NC,20500,1.000,0.960,0.664,037,Durham
27572,NC,20500,1.000,0.960,0.664,063,Durham
27573,NC,20500,1.000,0.960,0.664,145,Durham
27574,NC,20500,1.000,0.960,0.664,145,Durham
27583,NC,20500,1.000,0.960,0.664,145,Durham
27599,NC,20500,1.000,0.960,0.664,135,Durham
27701,NC,20500,1.000,0.960,0.664,063,Durham
27702,NC,20500,1.000,0.960,0.664,063,Durham
27703,NC,20500,1.000,0.960,0.664,063,Durham
27704,NC,20500,1.000,0.960,0.664,063,Durham
27705,NC,20500,1.000,0.960,0.664,063,Durham
27706,NC,20500,1.000,0.960,0.664,063,Durham
27707,NC,20500,1.000,0.960,0.664,063,Durham
27708,NC,20500,1.000,0.960,0.664,063,Durham
27709,NC,20500,1.000,0.960,0.664,063,Durham
27710,NC,20500,1.000,0.960,0.664,063,Durham
27711,NC,20500,1.000,0.960,0.664,063,Durham
27712,NC,20500,1.000,0.960,0.664,063,Durham
27713,NC,20500,1.000,0.960,0.664,063,Durham
27715,NC,20500,1.000,0.960,0.664,063,Durham
27717,NC,20500,1.000,0.960,0.664,063,Durham
27722,NC,20500,1.000,0.960,0.664,063,Durham
54701,WI,20740,1.000,0.966,0.476,035,Eau Claire
54702,WI,20740,1.000,0.966,0.476,035,Eau Claire
54703,WI,20740,1.000,0.966,0.476,035,Eau Claire
54720,WI,20740,1.000,0.966,0.476,035,Eau Claire
54722,WI,20740,1.000,0.966,0.476,035,Eau Claire
54724,WI,20740,1.000,0.966,0.476,017,Eau Claire
54726,WI,20740,1.000,0.966,0.476,017,Eau Claire
54727,WI,20740,1.000,0.966,0.476,017,Eau Claire
54729,WI,20740,1.000,0.966,0.476,017,Eau Claire
54732,WI,20740,1.000,0.966,0.476,017,Eau Claire
54741,WI,20740,1.000,0.966,0.476,035,Eau Claire
54742,WI,20740,1.000,0.966,0.476,035,Eau Claire
54745,WI,20740,1.000,0.966,0.476,017,Eau Claire
54748,WI,20740,1.000,0.966,0.476,017,Eau Claire
54757,WI,20740,1.000,0.966,0.476,017,Eau Claire
54768,WI,20740,1.000,0.966,0.476,017,Eau Claire
54774,WI,20740,1.000,0.966,0.476,017,Eau Claire
92222,CA,20940,1.016,1.078,0.546,025,El Centro
92227,CA,20940,1.016,1.078,0.546,025,El Centro
92231,CA,20940,1.016,1.078,0.546,025,El Centro
92232,CA,20940,1.016,1.078,0.546,025,El Centro
92233,CA,20940,1.016,1.078,0.546,025,El Centro
92243,CA,20940,1.016,1.078,0.546,025,El Centro
92244,CA,20940,1.016,1.078,0.546,025,El Centro
92249,CA,20940,1.016,1.078,0.546,025,El Centro
92250,CA,20940,1.016,1.078,0.546,025,El Centro
92251,CA,20940,1.016,1.078,0.546,025,El Centro
92257,CA,20940,1.016,1.078,0.546,025,El Centro
92259,CA,20940,1.016,1.078,0.546,025,El Centro
92266,CA,20940,1.016,1.078,0.546,025,El Centro
92273,CA,20940,1.016,1.078,0.546,025,El Centro
92275,CA,20940,1.016,1.078,0.546,025,El Centro
92281,CA,20940,1.016,1.078,0.546,025,El Centro
92283,CA,20940,1.016,1.078,0.546,025,El Centro
79821,TX,21340,1.000,0.943,0.936,141,El Paso
79835,TX,21340,1.000,0.943,0.936,141,El Paso
79836,TX,21340,1.000,0.943,0.936,141,El Paso
79838,TX,21340,1.000,0.943,0.936,141,El Paso
79849,TX,21340,1.000,0.943,0.936,141,El Paso
79853,TX,21340,1.000,0.943,0.936,141,El Paso
79901,TX,21340,1.000,0.943,0.936,141,El Paso
79902,TX,21340,1.000,0.943,0.936,141,El Paso
79903,TX,21340,1.000,0.943,0.936,141,El Paso
79904,TX,21340,1.000,0.943,0.936,141,El Paso
79905,TX,21340,1.000,0.943,0.936,141,El Paso
79906,TX,21340,1.000,0.943,0.936,141,El Paso
79907,TX,21340,1.000,0.943,0.936,141,El Paso
79908,TX,21340,1.000,0.943,0.936,141,El Paso
79910,TX,21340,1.000,0.943,0.936,141,El Paso
79911,TX,21340,1.000,0.943,0.936,141,El Paso
79912,TX,21340,1.000,0.943,0.936,141,El Paso
79913,TX,21340,1.000,0.943,0.936,141,El Paso
79914,TX,21340,1.000,0.943,0.936,141,El Paso
79915,TX,21340,1.000,0.943,0.936,141,El Paso
79916,TX,21340,1.000,0.943,0.936,141,El Paso
79917,TX,21340,1.000,0.943,0.936,141,El Paso
79918,TX,21340,1.000,0.943,0.936,141,El Paso
79920,TX,21340,1.000,0.943,0.936,141,El Paso
79922,TX,21340,1.000,0.943,0.936,141,El Paso
79923,TX,21340,1.000,0.943,0.936,141,El Paso
79924,TX,21340,1.000,0.943,0.936,141,El Paso
79925,TX,21340,1.000,0.943,0.936,141,El Paso
79926,TX,21340,1.000,0.943,0.936,141,El Paso
79927,TX,21340,1.000,0.943,0.936,141,El Paso
79928,TX,21340,1.000,0.943,0.936,141,El Paso
79929,TX,21340,1.000,0.943,0.936,141,El Paso
79930,TX,21340,1.000,0.943,0.936,141,El Paso
79931,TX,21340,1.000,0.943,0.936,141,El Paso
79932,TX,21340,1.000,0.943,0.936,141,El Paso
79934,TX,21340,1.000,0.943,0.936,141,El Paso
79935,TX,21340,1.000,0.943,0.936,141,El Paso
79936,TX,21340,1.000,0.943,0.936,141,El Paso
79937,TX,21340,1.000,0.943,0.936,141,El Paso
79938,TX,21340,1.000,0.943,0.936,141,El Paso
79940,TX,21340,1.000,0.943,0.936,141,El Paso
79941,TX,21340,1.000,0.943,0.936,141,El Paso
79942,TX,21340,1.000,0.943,0.936,141,El Paso
79943,TX,21340,1.000,0.943,0.936,141,El Paso
79944,TX,21340,1.000,0.943,0.936,141,El Paso
79945,TX,21340,1.000,0.943,0.936,141,El Paso
79946,TX,21340,1.000,0.943,0.936,141,El Paso
79947,TX,21340,1.000,0.943,0.936,141,El Paso
79948,TX,21340,1.000,0.943,0.936,141,El Paso
79949,TX,21340,1.000,0.943,0.936,141,El Paso
79950,TX,21340,1.000,0.943,0.936,141,El Paso
79951,TX,21340,1.000,0.943,0.936,141,El Paso
79952,TX,21340,1.000,0.943,0.936,141,El Paso
79953,TX,21340,1.000,0.943,0.936,141,El Paso
79954,TX,21340,1.000,0.943,0.936,141,El Paso
79955,TX,21340,1.000,0.943,0.936,141,El Paso
79958,TX,21340,1.000,0.943,0.936,141,El Paso
79960,TX,21340,1.000,0.943,0.936,141,El Paso
79961,TX,21340,1.000,0.943,0.936,141,El Paso
79966,TX,21340,1.000,0.943,0.936,141,El Paso
79968,TX,21340,1.000,0.943,0.936,141,El Paso
79973,TX,21340,1.000,0.943,0.936,141,El Paso
79974,TX,21340,1.000,0.943,0.936,141,El Paso
79975,TX,21340,1.000,0.943,0.936,141,El Paso
79976,TX,21340,1.000,0.943,0.936,141,El Paso
79977,TX,21340,1.000,0.943,0.936,141,El Paso
79978,TX,21340,1.000,0.943,0.936,141,El Paso
79980,TX,21340,1.000,0.943,0.936,141,El Paso
79982,TX,21340,1.000,0.943,0.936,141,El Paso
79983,TX,21340,1.000,0.943,0.936,141,El Paso
79984,TX,21340,1.000,0.943,0.936,141,El Paso
79985,TX,21340,1.000,0.943,0.936,141,El Paso
79986,TX,21340,1.000,0.943,0.936,141,El Paso
79987,TX,21340,1.000,0.943,0.936,141,El Paso
79988,TX,21340,1.000,0.943,0.936,141,El Paso
79989,TX,21340,1.000,0.943,0.936,141,El Paso
79990,TX,21340,1.000,0.943,0.936,141,El Paso
79991,TX,21340,1.000,0.943,0.936,141,El Paso
79992,TX,21340,1.000,0.943,0.936,141,El Paso
79993,TX,21340,1.000,0.943,0.936,141,El Paso
79994,TX,21340,1.000,0.943,0.936,141,El Paso
